Review,Label
came last meal fli back u k fantast place music memorabilia might littl pricey get one visit beaten,2
alway enjoy hard rock cafe one good music overli loud good food expect portion size good servic great drink slightli overpr,0
ever world hard rock love place atmospher music food shop,0
great food enjoy california cobb salad lunch saturday matine friendli servic attent without overbear salad world flavor fresh nice ambienc great music,0
realli enjoy meal heard qualiti could hit miss couldnâ fault food realli recommend book advanc morn plan go wait time long,0
went breakfast th birthday way start day eat buffet mimosa coffe pancak waffl need eat till night time,1
famili visit busi servic good food expens high qualiti remain children favourit meal nyc holiday,0
probabl best meal stay servic lui supberb day expens meal whilst new york guess get u pay,0
hard rock cafe everyth expect food tasti staff friendli provid good servic certainli worth check area,0
best hard rock visit mani around world dine area larg staff super friendli need expect busi restaur hoard tourist,0
nice hard rock cafe locat food servic great away like visit hard rock,0
love size cafe good locat great food space move around memorabilia definitley visit,0
go late lunch earli dinner wait get photo taken upon arriv prepar want cool rockstar pose,0
cool get see rock icon stuff place enjoy beer bar great servic comfi place thank hrc,0
worth wait meal huge drink skip starter went straight main dessert worth everi minut wait min servic extrem busi still good servic noisi time ask quieter tabl,0
came partner steak steak absolut beauti fell apart cut perfect servic great drink nice food die got daughter shirt way man gift shop kind,0
well place rock roll great fun food pool beer wine rm r big clean great view,0
tri whilst usa would reccomend didnt manag see music band whilst ever tastey seem go rate price food local worth visit,0
great experi abey good background music food love staff great got gift voucher shop,0
best burger ever price cheap think return drink price also averag,0
hard rock cafe world origin best one great servic great food enjoy listen tune,0
love hard rock cafe one good look build amaz outsid look like theatr amaz,0
fab meal good food alway except servic server shaun kid love,0
fun delight place amaz decor friendli staff love food nip time time squar food portion plenti tasti atmospher fantast,0
great locat good food ny citi food pricey great memberlia around restaur,0
went long time ago love nacho bit busi took serv like anyway,0
boyfriend came time food good atmospher electr staff friendli attent everi need would defin recommend,0
realli enjoy restaur imposs burger delici love servic cocktail cours music give go book onlin hand busi,0
book come lunch servic good friendli food reciev pretti quickli food qualiti good meal cook order quit happi,0
right centr time squar minut wait tabl busi usual hard rock menu burger etc felt littl rush food good,0
fairli earli dinner main rush seat straightaway staff friendli help love atmospher food fri delici opt non alcohol cocktail superb,0
post dinner drink hrc vibrant drink rel cheap compar restaur nyc good place hang chill,0
twice hrc food tasti alway outstand servic deliv rafael thank lot great ambassador hrc new york,0
locat conveni place nyc food good wait staff friendli help awesom nacho,0
visit lot hrc membership reward entre free fajita delici lot food,0
food great match servic bbq pork burger great nacho love experi,0
arriv got intend paid left quick easi pleasant expens much see time eat haha,0
visit twice night stay hotel close time squar expens go earli queue seat,1
visit branch recent visit bigger louder busier recent visit best servic recent branch visit server amaz friendli food drink prompt hot tasti,0
great place staff friendli effici food excel brilliant atmospher photo taken want ad bill still cheaper place eaten great,0
six hard rock far best crowd expect effici get patron food outstand better would expect well kept clean set,0
realli love meal staff excel profession didnâ wait long tabl food arriv,0
great food great servic went friday night wait seat great atmospher good music beer get keep glass,0
new york hard rock cafe bold brash loud custom want food averag come experi rush rock,0
like hard rock cafe world visit great good burger long island ice tea servic,0
could rock fan new york visit hrc us dream come true see display person food enough soul,0
eat vibe cool decor great much nostalgia sat bar loud hey nyc,0
great menu good choic dish reason price new york great servic lot memorabilia cours hard rock shop,0
excel even atmospher brilliant servic excel experienc restaur food drink expens soon found new york,0
perfectli locat hrc new york amaz interior like everywher perfect burger staff beri friendli great place burger drink,0
alway hit hard rock away trip except plenti drink eat whilst listen good music sit bar busi well worth,0
first morn nyc decid go breakfast food nice littl expens servic slow staff friendli help good pancak,0
hard rock alway good idea even better itâ situat new york awesom time full amaz music delici food canâ wait come back,0
one hard rock cafã menu one pretti big serv food enjoy visit,0
think work hard rock cafe facil dark dirti staff aim leav food ever recommend,0
great even restaur celebr mumâ th birthday us waitress amanda love friendli provid faultless servic thank amanda,0
great servic great food didnt wait long tabl went friday night pm drink great waitress amaz food delic,0
place realli transport world rock roll take back anytim tourist trap qualiti restaur despit,2
hrc one favorit place locat provid great food great servic nice locat wait time hour experi compens wait time,0
arriv around pm full day niagra fall seat immedi wonder servic throughout order burger meal us portion larg food fabul ever,1
servic fast food okay like fact restaur basement howev limit time get bite eat end okay noth fanci,0
food busi saturday even septemb got seat alot quicker got told bonu food good also,0
stop brew nacho rest place fun great servic great nacho gift shop spectacular bought alot shirt stuff went back gift shop staff fun attent,0
littl atmospher overpr food drink black bean quinoa burger disgust realli come decent vegetarian option good servic london much better venu,0
realli underdtand peopl like place know mani happi buy usd shirt buck logo absolut crazy food gret bad,2
nice rib steak dri order medium one got well done servic hostipal price ok,0
greta food overal awesom experi new york hard rock busi hard rock although wait sit well worth wait,0
shop nice origin product manufactur hard rock cafe crowd shop find everyth want nice watch nice shop,0
fun place visit lot cool memorabilia great music portion big nacho great friendli servic quit expens time squar,0
hrc rare disappoint one greatest great memorabilia plu serv favorit bbq chicken wing whole world,0
ok food mediocr part good like burger place cool though littl expens side,0
love meal wait minut seat serv monica love explain menu realli ball serv everyon pull pork burger highli recommend,0
visit hard rock cafe nyc birthday good music reason price come let come enjoy,0
call lunch friendli effici profession staff speedi servic smile comfort seat excel food,0
great servic wonder food town famili sightse citi great place lunch staff even led choru happi birthday brought birthday sunda,0
visit hard rock cafe januari chaotic good music staff friendli attent good varieti drink worth visit would come sure,0
alway good come back great place time went back hard rock cafe nyc wonder place best burgger great servic go enjoy,0
alway hard rock great servic food fault book turn advis need wait tabl short time great staff,0
food great waiter terrif price great famili choic rang salmon steak fajita burger,0
food realli good server awesom nashvil kind bland weird ton stuff wall music video tv kind annoy,0
realli enjoy hard rock cafe new york food drink reason price comparison similar restaur new york food good qualiti yummi burger kid menu great servic good would defin recommend,0
hard rock cafã huge amaz collect memorabilia ever seen add great food good servic fair price els would need,0
need see one see love rock want look insid origin object photo seen wall lengendari musician,0
busi multi level restaur greet time fashion seat short wait meal nice serv pleanty reason price new york,0
restur live good reput hrc staff engag delight food good standard interest option avail order well worth visit look forward next one,0
food basic expens staff welcom good servic food let rib luke warm would return,0
stop hard rock cafe gift shop souvenir visit nyc eat food comment howev buy merchandis folk work gift shop friendli help,0
need hire front door host desk staff manner train custom friendli deplor,1
sticki tablecloth atmospher veggi burger nice quit expens qualiti food,0
stop two young kid visit time squar perfect littl hideout food kid love definit great stop get heat,0
hard rock right time squar staff nice food averag accept expens expect hard rock store souvenir right insid,0
great food excel atmospher busi ad vibe servic good consid busi fact time squar bonu anoth hard rock ticket list ðÿ œ,0
hard rock great atmospher great food great servic waiter call timothi fantast genuin made us feel valu enough us check regularli food everyth ok,0
drop day sight see food drink bar busi similar hr disappoint,2
food averag decor averag servic averag noth special differ hard rock cafe,0
long wait tabl order bar chicken caesar salad delish plenti chicken two pull pork burger fab finish drink nice cold perfect price typic nyc,0
burger music want hard rock cafe meat vegetarian burger exquisit place get crowd notic good time,0
went twice first realli good waitress move washington brilliant next visit cold food terribl staff sorri mexican staff need go custom servic cours,0
omg go time squar go hard rock food amaz atmospher super staff excel must go,0
eat new york time squar wonder place great delici food special advic hamburg mix appet beauti good cocktail kind favorit place eat manhattan tri soon,0
daughter allergi could accommod us waitress nice food came quickli noth special,0
took kid school trip nyc realli taken memorabilia servic food quit good staff effici us serv without much delay,0
usual hard rock cafe veggi burger seen elsewher food pretti good,0
drop pint break sun bar underground itâ perfectli air condit great bar staff friendli also,0
travel lot hr nearbi great one great locat time squar highli recommend,0
great experi food servic delilah amaz atmospher great good music price compar rest nyc,0
book went time photo guitar go restaur sure food love staff pleasant great atmospher worth visit,0
great end day broadway see chicago atmospher drink dinner dessert good highli recommend,0
great locat friendli staff good food beverag servic cheeseburg fri hurrican realli good,0
love food reason price great atmospher wide rang food suit tast huge rang cocktail drink,0
visit late night food whilst nyc enjoy experi food great portion gener staff friendli locat also excel would go back town,0
great place dinner food realli good restaur impress fantast atmospher perfect famili,0
first visit amaz hard rock great servic wall guitar fab good select memorabilia includ heavi metal quit rare hard rock iâ,0
food reason price nyc waiter good pleasant burger excel quick servic take time order dessert otherwis feel rush,0
reason price waiter pleasant food came realli fast time cours tri jumbo combo dessert delici,0
late late dinner hard rock alway fun play great music food good fun go,0
great place take teenag excel mix music bit theatr famili friendli food person disappoint vegan choic even soya almond milk coffe averag servic higher averag price tag,0
like planet hollywood overr overpr go wrong wing burger memorabilia cool,0
love hard rock right time squar particip hard rock reward program still great place love cauliflow wing,0
good food great servic competit price similar restaur jump queue onlin reserv book worth visit second visit month,0
rd hard rock cafe iâ visit servic excel alway food delici would recommend local legend burger drink wise air mexico ðÿ would advis book expect wait tabl,0
menu larg food realli good present creativ larg portion good servic unfortun full eat desert,0
love experi hrc time squar food came hot staff handl group high school student eas dj great tune play kid blast love,0
servic experi fun worth visit food okay expect order larg group menu would go,0
per usual hrc offer great varieti good food attent staff en good atmospher frequent hrc visitor enjoy visit alway fajita amaz burger,0
big group limit menu water awesom work butt chad food good cooki save later thank dinner,0
went two guy friend seat right away food fantast amaz pull pork sandwich,0
unfortun visit time squar hard rock didnâ hit right note rude staff rescu good food,2
good servic good food good atmospher book advanc disappoint queue quot long may get tabl,0
tradit bar must see like environ mani object singer consecr band worth go bar tradicion e imperdã vel gostei ambient com inãºmero objeto de cantor e banda consagrada vale pena ir,0
fab atmospher fab staff fab food would definit recommend place relax eat worth vist,0
nice place lot pictur cloth guitar mainli biggest start world wide music fair price good american food enjoy much lunch,0
drink great food delici server amaz howev couldnâ get act togeth sit us plenti tabl around got shuffl around end bar dinner stand,0
staff friendli couldnâ enough help noth much troubl food amaz load well price well know restaur chain realli enough time well worth go,0
decid beat crowd lunch restaur almost empti fill ate servic good food good,0
wait fairli empti bar serv wait five minut bar staff chat custom gave left,1
amaz staff music food good great locat smoker go upstair street smoke staff helpful,0
hard rock awesom servic great food delici burger tasti gift shop bit pricey cloth look nice,0
first experi hard rock cafe good choic food drink servic effici would definit visit futur enjoy visit,0
kid excit visit hard rock new york experi good staff unpleas food worst north america planet hollywood much better,1
good food good servic late night arriv around p cold tire hungri bit pricey burger hey holiday,0
great food good servic reason price recommend potato skin starter burger main staff friendli help,0
legend burger fajita cocktail nice staff friendli prepar wait tabl manic worth,0
food absolut aw tast like heat microwav servic slow busi night definit worth visit,0
live hard rock cafe best nacho trip actual think one best steak ever great servic great food great cocktail slightli overpr youâ pay hard rock experi,0
visit hrc daughter time week stay ny food right servic great music hard rock cafã throughout world great,0
thought might busi tri book tabl onlin none avail thought weâ tri luck turn seat straight away servic excel food great cocktail tasti,0
enter first understand way go figur met good server bar tender made us great cocktail good quantiti portion food also good great music amaz decor,0
good food friendli servic overpr place dark overal though one place one need go nyc,0
love staff great atmospher great food went first night felt comfort good background music,0
ye said joke titl ye made laugh anywho alway enjoy hard rock place like know get eat music atmospher allot fun well,0
love food high qualiti worker nice friendli ad pictur food cheapest best burger nyc,0
starter burger coupl drink terribl music waitress attent think place go trade name inflat price,1
brought daughter perform broadway weekend entertain blood natur bring love good servic good food great experi must visit see nyc,0
everi countri visit boyfriend alway make sure visit hard rock cafe new york hard rock cafe amaz servic staff great atmospher overal amaz alway pleasur visit continu,0
standard hard rock cafe good food good servic expect restaur menu good servic friendli attent rock memorabilia probabl better recommend reliabl restaur noth world,0
salad dri tasteless burger good overpr song select aw britney sear helena gomez inappropri,0
minut wait time everi time super servic good cocktail delici burger origin legendari burger weâ back next time,0
coffe drink bar realli good souvenir must love place much twice,0
arriv late restaur close hotel food good server incred give us numer idea tackl nyc,0
obviou place tri new york food good size lil bit expens would one expect tourist,0
hard rock cafe beauti build best hard rock cafe attract outsid visit beauti place best tasti dish like,0
never st choic howev hockey garden beer open went realli cannot complain burger cook well order good fri good servic decent beer reason price,0
wait hour food wonder staf best mind wait custom servic staf shown food,0
enjoy famili meal whilst sightse nyc love rock memorabilia friendli servic busi expect,0
lot product sell hard rock cafe item great collect memori item like guitar stuff restaur alway full,0
crowd went lunch seat promptli servic quick effici food good expect noth extraordinari,0
ok food like burger fri crowd noisi atmospher expect time squar,0
high qualiti servic food expect plain reliabl wonder look wealth memorabilia around restaur uncomfort time due locat tabl diner seat,0
eat lunchtim sat immedi front window great view peopl watch guy look us excel cheer help rib delici,0
alway seek hard rock cafe wherev go food alway good love shirt time went buffett breakfast real valu money,0
consid size restaur servic excel recommend cocktail burger amaz,0
one best hard rock long wait effici servic good menu alway buzz atmospher,0
decid eat head jfk servic prompt food hot tasti portion gener music could rock rather pop hope goe well waitress romel new babi,0
went lunch first time last though main cours serv weâ bare start starter old veggi burger replac ined cauliflow burger simpli dread,2
hard rock standard usual one citi anoth food averag good great place super busi ask tabl n bar instead wait time tabl,0
hard rock fan place crowd realli worth probabl better place vicin better food say bad mind blow anyth,0
first place ate big appl good burger rib good cocktail pricey side atmospher electr expect nyc,0
good usual great fajita salad friendli staff nicest hard rock heart time squar amaz memorabilia oreo cheesecak miss,0
friendli staff good experi cool item display worth see servic quick book,0
walk around time squar mood food stop hard rock good burger surround music memorabilia,1
wonder even tarri retail manag awesom friendli great sens humor place rock,0
good choic freshli cook food plu fresh french toast waffl pancak brought tabl select pastri mimosa nice touch set us day,0
amaz food reason price prime spot realli friendli staff cours week found lot drink etc atmospher great definit worth visit,0
visit drink bar told tabl free yet load empti reserv barman miser serv us beer cocktail say cocktail tast good bad,1
went take vacant tabl two usher anoth dine area waiter took seam like age serv drink ask bill,0
delici food drink great atmospher faultless servic definit visit,0
stop broadway show crazi loud vulgar music even take order browni appl crisp could serv peopl hate wast food anyway pleasant experi,2
ate school group wait littl seat quickli serv chose burger chicken fillet burger good went well staff effici friendli noisi busi think choic good,0
came ate welcom satisfi great fun could ask realli itâ honestli good,0
stop drink appet one night exactli cheap fun atmospher right middl action noisi food good,0
great burger good fri planet excel sure wash hand first tactil experi could leav lettuc make thing slide around glad experienc,0
dan say itâ hard rock get st differ shooter great either brick drink fabul atmospher loveallserveal,0
stop alway visit hard rock wherev world greet realli rude waitress interest kind help left took custom elsewher,0
tri new york strip beauti cook staff friendli help decor usual memorabilia expect hrc good qualiti food overal experi,0
enjoy hard rock experi decent one lot histori memorabilia explor beyond price high servic slow food qualiti good,0
great place lot memorabilia alway seem crowd dinner time great food drink good portion,0
nyc stop hard rock cafe gift store time squar employe help nice got cool shirt collect hard rock shirt,0
cafe smack bang middl time squar know go get great food disappoint great atmospher legendari burger die,0
servic excel fault server alway make sure ok food good price kind expect,0
went locat compani event wait go back kid pay meal ambianc decor wall well worth visit even visit gift shop,0
mani hard rock cafe biggest far nice meal surpris good server good also,0
enjoy lunch hard rock cafe good food fast servic locat excel store shop,0
hardrock get burger onion ring done perfectli delish friendli wait staff good tune cool rock n roll artifact plan least one meal,0
order hamburg chees lettuc onion bbq sauc along hous salad delici fill,1
great lunch great food servic great atmospher also perfect must visit new york,0
usual hard rock cafe standard staff polit help ny got ny steak love wash coupl cocktail great,0
enjoy great american style dinner listen music lot instrument mostli electr guitar belong famou rock roll musician singer,0
good food good ambianc guarante nice ambianc well satisfi,0
love experi staff friendli food good serv quickli highli recommend nice even,0
take advic visit venu without doubt worst hard rock around world want bad food expens price fine rubbish,2
visit numer hard rock europ america easili say new york hard rock beat staff polit treat everi custom respect would highli recommend visit new york,0
lot cool music memorabilia throughout restaur meal drink good order coupl signatur drink souvenir glass,0
christma dinner last year kid choic good luckili book long queue peopl tri get great servic love food enjoy experi would recommend,0
total enjoy place great food great price great locat n staff attent food god qualiti found great stop walk around time squar big bu thing day,0
walk request tabl love front hous tabl locat food devour servic attent know go get disappoint,0
consist hrc menu prep great locat staff nice attent rush want wonder brows display,0
rib awesom huge portion ell love decor hang guitar larg poster size pic mani musician,0
line get tabl pm tabl full left tho food ok realli went atmospher music video memorabilia kid like shop,0
best food best drink superb atmospher would definit visit would recommend friend,0
food great waitress nice music display cool see go back,0
great vibe rib awesom servic good price fair would return,0
excel food wait long although person friday night nice decor well,0
love hard rock cafe visit whenev nyc staff friendli food expect thank anoth great experi,0
like hard rock one time sq probabl best eaten food servic good quit excel,0
enter hub excit music excel staff final amaz food one place thought staff deserv gratuiti instead expect one,0
visit hard rock whichev citi go love atmospher food although littl pricey total think worth relax fun atmospher definit place go,0
decent meal loud insid crowd great restaur food ok server great,0
experi someth els dine worth time share famili birthday parti,0
great atmospher excel food servic hard rock cafe time squar excel choic,0
excel servic great moment spend famili restaur next time ny back,0
busi place good servic janett discuss antiqu nice food good memorbilla cover wall drink reason warm us snow,0
long wait quit crowd insid restaur wait staff busi difficult time keep custom make sever small mistak food averag price high,2
music memorabilia collect second none great gift shop huge restaur imagin cool place would made live act stage,2
superb lunch hard rock newyork servic great ms vivien food delic good energi place thank guy hope see soon,0
waitress waiter bad rude cocktail decent want tabl said stand bar,2
good place visit good american food lot upbeat music peopl broadway live place famou,0
went hard rock cafe drink waiter realli good lot display interest,0
visit hard rock cafe new york probabl best visit expirenc ever host great food tast amaz louis marco denmark,0
wow servic top notch great food extra larg serv there one thing order hal amaz big serv,0
waiter good made sure satisfactori order club sandwich rib enjoy,0
place amaz sceneri food though littl bit expect rib overcook,1
food good help larg hard rock cafe go hard rock cafe everi citi disappoint would recommend highli,0
came juli th love atmospher loud great food servic alot see great rock n roll histori nd time come everi time,0
decor music memorabilia truli spectacular music atmospher festiv food bad bar food wait staff great fun place nice see,0
expect middl new york mani peopl aroundâ food ok hard rock atmospher music â,0
usual first even new york enjoy dinner hard rock cafe servic food great thank,0
dinner big group adult children fun enjoy food music video detail restaur locat also great time squar,0
gorgeou venu realli big spaciou entranc shop restaur love staff great food alway,0
food drink hard rock pretti good noth revolutionari quit expens staff friendli full energi,0
tri twice eat first time told book onlin nd inform close privat function gave tri,1
one better hard rock cafe tri appet sampler world would serv lunch four except valu area,0
pop cocktail pricey great atmospher staff love servic quick cocktail love,0
decor nice servic good food averag bad consid price go ellen instead much better opinion,0
good food good ospher live band wait go bar tabl get serv straight away food reason price attent staff,0
love got souvenir great drink son got virgin daiquiri got glass take home,0
wife l like view hard rock cafe everi place travel differ one awesom alway enjoy,0
food good great entertain popular parti book advanc tabl,0
great locat meet peopl middl citi quiet set great drink,0
great spot excel servic cheap beer best nacho go great get busi street offer gluten free well,0
come mani time enjoy good atmospher right center time squar food disappoint restaur clean comfort wait staff alway good never issu,0
hard rock visit servic brilliant place nyc make sure tip food great whole interior look felt nice,0
food drink wonder waitress best great convers gave us great advic place visit get highli recommend visit,0
love place food absolut wonder staff perfectli crazi recommend place friend,0
beauti place food excel atmospher cool suggest restaur cool full import guitar,0
love go differ hard rock around countri differ stuff food ok servic also ok depend go pretti busi like go go back soon,0
noisi place basement cocktail sugar ice almost alcohol friendli servic though seem popular due name locat feel like rip,0
visit number hrc across world one one best usual good food select drink massiv collect signific memorabilia,0
servic food atmospher fab happili come back recommend other happili,0
travel way nyc go lame restaur visit anywher mani better restaur option nyc,1
excel food reason price good serv staff great atmosper good memerabelia,0
food terribl good space horribl servic good place famili go gothðÿ,0
went go show got appet drink good sat bar servic good,0
went famili busi easter sunday wait around min tabl well worth wait food excel cocktail great atmospher fantast waiter especi brian excel,0
cool see cbgb wall display case food good staff friendli entertain meal,0
beer natcho beat easi laid back vibe great servic sit bar meet new peopl around world great night,0
food good servic well drink tasti would like see varieti gift shop go hard rock citi hard rock,0
hard rock cafã must see visit new york food great servic alway fast friendli wait listen good music check memorabilia,0
hard rock cafe must place go visitor come new york citi first time food well prepar custom satisfact side decoratrf,0
tri visit two restaur settl hard rock glad hakiem wait us pleasur meet talk great time left stori pictur,0
well worth visit memorabilia show worth see alon music fan must visit burger meal good albeit bit expens averag burger restaur worth venu,0
eat everi time visit new york citi need comfort food fix love nacho buffalo wing burger strawberri basil lemonad desert fudg browni ice cream sunday must,0
usual go wrong go hard rock cafe know select food decent matter one go alway good music play good servic lot memorabilia enjoy,0
visit new york trip tasti food especi burger great servic superb locat lot memorabilia fan look worth visit,0
realli quick friendli servic texan pull pork burger tasti good famou plan wait,0
alway love come hard rock staff alway outgo food good never go wrong mac chees love nyc hard rock memorabilia amaz,0
ideal locat downtown manhattan typic food stuff usual except hrc,0
good servic good atmospher yummi food quit got quirki hard rock cafe went mid afternoon queue,0
atmospher place amaz memorabilia rock band bar nice wing great,0
husband alway least one hard rock cafe meal whilst travel oversea time squar disappoint meal reason price valu money,2
first place ate nyc disappoint good portion good drink even better great atmospher friendli staff live act go back ground,0
came unpack need flight staff realli friendli amaz,1
food averag bad tabl servic ok amaz thought might usual busi due brand n locat good grab merchandis hungri miss much,1
excel place enjoy good music food hope come back soon burger amaz browni ice cream alway dessert,0
alway fun atmospher dine hard rock cafe food good servic good love music video play restaur,0
visit time squar ðÿ take hard rock aswel atmospher great meal waitress coudnt enough us id highli recommend visit,0
servic good expect hard rock cafe staff friendli help food cook order time music loud could still convers dinner compani,0
teen fron place rock music loud atmospher giddi memorabelia outstand food good wai staff help fun fun place visit,0
probabl one biggest hard rock cafe visit around world busi seem extrem popular servic good food usual standard noth special,0
place fantast crazi music memorabilia display jim morrison jimi hendrix u beatl etc merchandis price reason food tasti fatti emphasi tasti though fine servic would,0
expens averag food super slow servic noisi restaur nice music memorabilia recommend restaur hard rock glass collect major citi visit look averag food expens drink fun better food place,0
restaur well locat time squar broadway good food drink staff well train spent good time nice music fun,0
absolut love place cocktail amaz food great staff friendli alway happi music alway keep sing,0
fulli love even entri staff servic food atmospher overal good side bit pricey,0
food tasti servic excel background music made pleasant even friend abl shop upstair suveni cheapest night cocktail good,0
expens great food lot nois typic hard rock cafe ny noth special realli say,0
decor atmospher match food waitress brilliant happi help want kill hour took time cours pose problem great food posh though,0
place far tourist attract restaur price averag qualiti food mani better place eat new york would recommend peopl avoid place food go pictur,0
place amaz food perfect staff freindli anymor help also good look cool thing shop good merchandis good price go back,0
excel visit hard rock cafe good food great servic surround expect fajita excel burger steak well worth visit,0
good place take famili lunch visit kid age enjoy r r memorabilia servic good get back afternoon activ soon nice break good food,0
big screen video awesom staff friendli help tip big citi food great well drink nice bar area,0
love hotel huge varieti cuisin good food drink love pictur taken guitar thank guy restaur locat famou time squar new york citi,0
food appeal think tire need call gordon ramsey server friendli profession enjoy old video eat,0
expens get dollar glass hous white dollar burger ðÿ name pay one good thing staff friendli,0
eaten mani restaur around world found restaur match standard servic waitress attent food decent standard area would revisit,1
thought servic good food great wait long food alway ask could get us anyth worth money,0
found hard rock cafã decid go breakfast food best good place go look memorabilia drink,0
food good atmospher good long wait superbowl sunday though show game money food good servic good would recommend bite eat,0
hard rock cafe restaur experi great servic top qualiti server knowledg menu outstand alway hard purchas someth shop way,0
nice place music rock lover even food lover tast new york great,0
cosi restaur good music play time lot beauti photo meal hearti,0
food edibl littl bore bbq crumb ok like stuff dark,0
rock cafe best one world beautif shin best drink life,0
went celebr th staff sang band live venu time squar fabul even,1
fun atmospher entertain great memorabilia display averag food averag servic first visit hard rock cafe rush back,0
never honestli expect bit perfectli fine agre sentiment need updat place worn,2
daughter realli like rock alway go one visit big citi food consist good great vegetarian,0
ate twice rib yummi pull pork cpl cocktail get keep glass much see insid florida staff fab,0
good choic cold beer reason hard rock menu cold servic ok outstand hard rock cafe everywher go although one exquisit memorabilia,0
took pre teen teenag kid love food good like captain crunch chicken,0
expens food good kid love place music peopl work nice,0
food drink servic great surround awesom music label rock meal bought gift shop servic averag best,0
love massiv place load rock memorabilia food nice massiv dish boot worth visit,0
waiter excel food overpr memorabilia great music video great,0
stop way back penn station decid tri breakfast offer breakfast delici plenti food three egg potato crispi bacon servic excel food arriv quickli hot great meal,0
wait long queue get seat think worth wait els sit bar counter appeal,0
basic food found restaur order steak fajita came dri order wrong server offer fix howev time wait beer select limit,2
food good servic quick friendli great atmospher decor around good enjoy cocktail came away hard rock cafe new york glass take home,0
greatest culinari experi fun visit know get food tast good servic great good atmospher,0
visit hard rock cafe saturday afternoon snack cocktail nacho huge tasti cocktail strong servic great,0
fun place good select gluten free food price typic nyc food worth except gluten free bun hard servic could bit better though,0
help friendli staff sat pretti much straight away waiter recommend local legendari pizza burger disappoint,0
daughter went dinner got huge salad chicken sort good top daughter got burger server good attent seem well run place,0
min wait seat worth food love tasti hot atmospher realli nice thoroughli enjoy,0
although wait hour tabl worth food great waiter hakeem entertain,0
th time visit hard rock nyc love everi minut food great staff brilliant music tremend highli recommend,0
breakfast took age order taken despit restaur busi food howev good locat great,0
drink moskow mule bar right bad servic drink averag noth tip guy even say hello us,2
like mini music museum good dinner found bit pricey get otherwis servic great fun look memorabilia,0
told us wait min decid wait wait min meal love best meal holiday felt sorri waitress start til pm crazi great place reason,0
noth spectacular servic rather slow order larg pull chicken burger came tini plate cold realli impress price shame realli look forward go,1
rock ambienc food huge portion expect small averag tast burger although chocol molten cake scrumptiou simpli melt mouth,0
although restaur busi seat promptli told us hr buzz minut good food larg portion full starter good servic overal great restaur,0
ensur book turn tabl readi perfect music loud light littl dim great atmospher attent staff realli worth visit,0
went year ago mr gordon travel tourism class great fast forward still great friendli wait staff good price atmospher great must go see self,0
tabl friend jonathan made night perfect went way attend need noth much food love atmospher spot servic amaz would definit recommend,0
lover hard rock found place full music histori everi hard rock drank beer judg food like servic kind funni,0
dip cold friday night wait area insid awesom memorabilia everywher seat minut great servic food good would rate appet lukewarm cool experi,0
one first eat first trip nyc staff friendli food fairli quick come ate mozzarella stick chicken strip wash beer establish clean complaint us,0
atmospher great spent time look exhibit show food brilliant cocktail die went twice even meal breakfast week stay new york,0
food averag go atmospher name burger fri good tourist thong,0
visit fame decor realli nice food multipl better option around price disprportion repeat,0
food servic good price bit high knew go love see memorabilia,0
go might wait tabl go food great atmospher superb hard rock experi fault,0
great food staff help full food good soda refil eat part servic food tast good great back ground made last night good,0
came inn littl bit late close time fix good food inn noen time nice peopl good food clean place clean restroom,0
everi hard rock cafe experi one waiter waitress kind cool servic take long time food averag ok pretti expens get,0
visit restaur recent trip new york found food averag hard rock burger fri littl tast probabl return,2
ate lunch today busi servic mediocr visit waitress food ok,0
want wait pay much mediocr burger realli cool look crowd surround spot otherwis focu gift shop buy hard rock pin head mcdonald,0
littl old odd insid low ceil true basement bar servic bartend pandora great,0
great atmospher buzz peopl great locat good food pricey get starter nacho massiv eat main,0
good around experi restaur servic good staff fast friendli will help food good deliv fast,0
hard rock midtown cool great memorabilia food drink typic hard rock ok noth special new york price though fun would recommend box check,0
group bad servic bad food burger dri took age drink come flavour food,2
first time nyc came twice beer good wing good took come michel awesom server came back definit worth visit time squar,0
good atmospher staff welcom fun starter main wow starter huge cocktail great cup brilliant merchandis keep,0
went lunch great burger shake cool stuff locat uncommon see rocker bite,0
hadnt book seat within min food good standard alway complaint lower deck cold finish plate taken away everyon finish mayb english polit wait everyon finish,2
hard rock cafe around world great atmospher friendli staff good choic look late dinner sinc close,0
hard rock sever countri around world kickinest hard rock great vibe good drink great food alway love new york crowd,0
stop drink took forev get servic even though bar crowd order drink waitress attent coke tequila larg place,2
great food lot choic great servic prepar wait popular spot use time take pic memorabilia see time squar,0
great meal mum food delici cocktail fab one real salti ðÿ,0
great place drink time squar good music great peopl bar staff buzz ok drink food great servic,0
great collect rock memorabilia good food ok beer craft beer select fun everi rock fan,0
arriv citi time spare decid stop quick drink appet waitstaff friendli jumbo combo starter tasti perfect two southern rock cocktail excel highli recommend,0
terribl food chicken rubber nacho soggi one friend send plate back take cost meal,0
know expect sinc hard rock cafe realli great experi love juici legendari local burger long island ice tea new discoveri fun great time great food,0
drop beer cost us howev take atmospher guitar display amaz also bought tee shirt nephew shop way,2
earli lunch seat straight away servic quick friendli food good burger fajita pasta chicken done well enjoy much,0
anoth great success hard rock cafe right time squar reason price would recommend visit pay new york visit,0
excel food experi servic outstand quick great place visit usual merchandis,0
great place enjoy burger atmospher cocktail pretti good get keep glass charg,0
easi get big lot tabl excel salad excel food excel servic lot merchandis unfortun merchandis say new york,0
